text,language,split
"Les Gaulois, rejoints par des rebelles étrusques, infligent une lourde défaite aux Romains, mettant en déroute une armée romaine de 13 000 hommes, tuant Metellus et sept tribuns militaires,. Cette défaite est la plus lourde subie par les Romains depuis la bataille de l'Allia en 390 av. J.-C. La ville d'Arretium est brièvement occupée par les Gaulois avant d'être reconquise par les Romains durant leur contre-offensive.",fra,train
"Fue reconocido con el premio Jugador Revelación de la ACB de la temporada 2011 obteniendo la máxima puntuación posible y venciendo a jugadores como Nikola Mirotic (Real Madrid) o Xavi Rabaseda, su compañero en el Baloncesto Fuenlabrada.[1]​",spa,train
"Le mont Moustag (la « Perle de la Chourie ») est accessible aux skieurs. On peut atteindre également le lac Koul-Taïga sur la montagne du même nom. Il existe plusieurs grottes, dont les grottes de Kizass, la grotte Nadejda (Espérance), qui sont des monuments naturels, comme la chute d'eau Saga, etc.",fra,train
"En el arco restart Snow White ha dejado de ser la Chica Mágica ideal, no teniendo remordimiento de atacar a cualquier Chica Mágica que amenaze la vida de la gente, siendo ahora conocida como la ""Cazadora de Chicas Mágicas"" por su constante búsqueda de Chicas Mágicas renegadas. Ella aparece tratando de detener el nuevo Proyecto realizado por Keek.",spa,train
"Quel que soit le message moral qu'ait cherché à faire passer Bède, les circonstances politiques laissent entendre un scénario quelque peu différent. Après qu'Oswiu ait été chassé de Mercie, l'emprise bernicienne sur les affaires de l'Essex semble s'être relâchée, si bien que lorsque Swithhelm, le successeur de Sigeberht, cherche un parrain pour son baptême, il se tourne vers le roi d'Est-Anglie Æthelwald. L'assassinat de Sigeberht pourrait ainsi s'expliquer par un basculement de loyauté ou d'affiliation politique de la part de la classe dirigeante de l'Essex. Barbara Yorke va jusqu'à suggérer que Swithhelm était plus ou moins impliqué dans le meurtre, et que les deux frères décrits par Bède sont en fait son frère Swithfrith et lui-même,.",fra,train
"Mel Carnahan naît dans la région des Monts Ozarks de parents enseignants. Son père Albert est élu pendant 14 ans au Congrès et devient ambassadeur au Sierra Leone sous John Fitzgerald Kennedy. Après un diplôme de l'université George Washington, Carnahan rejoint la United States Air Force mais échoue aux tests physiques pour devenir pilote.",fra,train
"Several Romance languages use the Latin word acrifolium (turned into aquifolium in modern time), so Italian agrifoglio, Occitan grefuèlh, etc.",eng,train
"Tama es una chica bastante ingenua, débil de carácter y miedosa, se deja manipular fácilmente. En realidad, es una chica de preparatoria que no es muy inteligente, tampoco destaca en los deportes, por ello su familia no le es grata y ella se siente sola. Ella buscaba ser libre y ayudar a los demás siendo una Chica Mágica, pero su actitud sensible e insegura es un obstáculo. Es una de las subordinadas de Ruler. Al transformarse ella tiene un traje con temática de cachorro, teniendo orejas, patas y cola de perro. Su habilidad es la de crear agujeros y túneles a gran velocidad sobre cualquier superficie, esto al principio parece casi inútil, pero es efectivo para escapes, trampas y siendo mortal en seres humanos. Ella es la décimo tercera Chica Mágica en morir al ser decapitada por Swim Swim.",spa,train
"En septembre, 30 personnes par jour succombent à la maladie; le conseil municipal décrète la vaccination obligatoire. Des médecins vont de porte en porte pour vacciner mais le public refuse de les recevoir. Le conseil municipal hésite à prendre d'autres mesures. C'est alors que le propriétaire-éditeur de The Gazette, Richard White, et l'éditeur du Montreal Star, Hugh Graham, multiplient les provocations et attaquent les autorités municipales. Appuyés par les hommes d'affaires, White et Graham conduisent des délégations à l'hôtel de ville. Finalement Graham est nommé à la tête d'un comité d'isolement des malades et White devient le responsable d'un comité de vaccination.",fra,train
"Rodrigues, M.T. & Gonçalves da Cruz, C.A. 2004. Bokermannohyla izecksohni. 2006 IUCN Red List of Threatened Species. Consultado el 21 de julio de 2007.",spa,train
"After the Civil War, improvements on the railroad contributed to a decided growth of population in the old Township of South Orange. The general character of the citizenry underwent a significant change and residents known as ""commuters"" began to emerge in numbers. In 1867, a state law required that Columbia become a graded school. By 1877, the old two-story wooden building erected in 1815 was found to be woefully inadequate for the growing community. One resident complained that ""in very cold weather, with stoves at red heat, it is impossible to raise the temperature in the room above 55 degrees, and in such a place are sown the seeds of suffering, disease and death.""",eng,train
"La región se caracteriza por ser una transición entre los biomas del Amazonas y del Cerrado, presentando también formaciones litorales. El principal centro urbano de la cuenca es São Luis, la capital de Maranhão.",spa,train
"La literatura hispana ha contado con pequeños personajes oriundos de Caldas que han aportado sus obras a la sociedad, no han sido de carácter muy renombrados pero su aporte es importante no solo para el departamento, si no también para el país.",spa,train
"Une maison en pierre de taille de deux étages est située au 41 de la rue. Un quartier à haute qualité environnementale (HQE) est situé entre la rue Crozatier, le passage Brulon, la rue de Cîteaux et la rue du Faubourg-Saint-Antoine.",fra,train
"In 2011, she participated at the Reinas Paraguayas del Bicentenario 2011 contest, it was held in Asuncion, on 23 June 2011. At the end of the night Riquelme was crowned as the new Miss Universo Paraguay giving her the right to represent Paraguay at the Miss Universe held in São Paulo, Brazil.",eng,train
"Le pays de France a connu une occupation humaine dès le paléolithique inférieur, les chasseurs-cueilleurs ont laissé quelques traces, essentiellement des bifaces et racloirs, retrouvés dans les communes voisines de Gonesse ou Louvres. Les cultures néolithiques ont occupé le site comme l'attestent deux haches polies, une hache taillée ainsi que quelques perçoirs ou grattoirs retrouvés sur le territoire de la commune dans les années 1950. Des fragments de céramique gauloise datés du Ier siècle av. J.-C. au début du Ve siècle ont également été trouvés attestant d'une occupation du lieu durant l'Antiquité et la probable présence d'au moins un établissement antique. Plus de vingt exploitations agricoles et trois petites agglomérations ainsi que trois places fortifiées et un cimetière antique ont été mis au jour dans le pays de France dans son ensemble.",fra,train
"Le rugby est en France le deuxième sport collectif le plus populaire, même si dans certaines régions il fait jeu égal avec le football. Les régions du sud-ouest sont celles où ce sport est le plus pratiqué et suivi, tandis qu'au nord de l'hexagone il est beaucoup moins populaire. Hormis en Île-de-France, il n'y a aucun club de la moitié nord de la France ayant un statut professionnel en 2011/2012. Depuis l'arrivée du professionnalisme dans le monde du rugby (1995-1996), la majorité des nations majeures dans ce sport ont choisi de regrouper les clubs en provinces franchisées. En France, les clubs sont très populaires et font partie du patrimoine culturel; la France est aujourd'hui la seule nation avec l'Angleterre à avoir gardé son système de promotion/relégation dans le championnat d'élite. Voici le palmarès du championnat de France, recensé par région :",fra,train
"Mais c'est bien entendu l'aéroport qui offre un nombre considérable d'emplois, environ 85 000 estimés début 2007. La plate-forme aéroportuaire possède pas moins de vingt hôtels de toutes catégories totalisant 4 200 chambres. Ces hôtels font tous partie de grandes chaînes hôtelières internationales. Une importante partie du parc d'activités Paris-Nord II se situe par ailleurs sur le territoire communal. Le parc comptait au total en 2003 : 500 entreprises totalisant 16 000 emplois, 135 commerces regroupés dans un centre commercial, et 10 hôtels totalisant 1 800 chambres, pour un chiffre d'affaires global de 4,5 milliards d'euros.",fra,train
"Marvel Comics released the one-shot The Adventures of Snake Plissken in January 1997. The story takes place sometime between Escape from New York and before his famous Cleveland escape mentioned in Escape from L.A. Snake has robbed Atlanta's Center for Disease Control of some engineered metaviruses and is looking for buyers in Chicago. Finding himself in a deal that's really a set-up, he makes his getaway and exacts revenge on the buyer for ratting him out to the United States Police Force. In the meantime, a government lab has built a robot called A.T.A.C.S. (Autonomous Tracking And Combat System) that can catch criminals by imprinting their personalities upon its program in order to predict and anticipate a specific criminal's every move. The robot's first test subject is America's public enemy number one, Snake Plissken. After a brief battle, the tide turns when A.T.A.C.S. copies Snake to the point of fully becoming his personality. Now recognizing the government as the enemy, A.T.A.C.S. sides with Snake. Unamused, Snake sucker punches the machine and destroys it. As A.T.A.C.S. shuts down, it can only ask him, ""Why?"" Snake just walks off answering, ""I don't need the competition"".",eng,train
"Agnieszka was exceptionally gifted. She completed her coursework much more quickly than other students and graduated from Marie Curie-Skłodowska High School in 1952. She trained as a swimmer at Legia Sports Club and studied journalism at the University of Warsaw (1957–61) and film-directing at the prestigious National Film School in Łódź (1957–61) but dropped film-directing and started writing. Osiecka published essays and articles in the student press during her university years. She joined the famous Student Satirical Theatre (STS) in 1954 and wrote 166 political and lyrical songs for this company. She used to say ""I am a journalist, that is why some of my songs are reports which rhyme."" She served on the artistic board of the STS Theatre until it closed in 1972.",eng,train
"L'année suivante, de Gaulle le charge auprès du Gouvernement provisoire d'une mission de réforme de la fonction publique, dans le cadre de laquelle il crée et rédige les statuts de l'École nationale d'administration, dont l'idée avait été formulée par Jean Zay avant-guerre.",fra,train
"The character ""Rehme"" was named after producer Robert Rehme, while ""Taylor"", ""Romero"" and ""Cronenberg"" were named after the directors Don Taylor, George Romero and David Cronenberg respectively.",eng,train
Un complemento directo en voz activa se transforma en sujeto después de operar en la oración un cambio de diátesis. Esta transformación sólo puede ocurrir si el complemento directo desempeña su función típica de paciente o experimentador.,spa,train
"Au lycée, le film préféré d'Adam Young était Heavyweights. Sa chanson "" Gimme Burgers "" de son projet "" Can You Smell What The Rock Is Cooking? "" est d'ailleurs un hommage au film. Les petits extraits audios du film sont aussi joués à l'arrière-plan de multiples chansons des projets du chanteur : El Uno Clarence, The One Clarence.",fra,train
El primer volumen de la novela ligera comenzó a publicarse el 8 de junio de 2012 en Takarajimasha bajo su imprenta Kono Light Novel ga Sugoi! Bunko. 11 volúmenes han sido publicados hasta diciembre de 2016.,spa,train
"Según la Oficina del Censo de los Estados Unidos,[2]​ en 2011 había 607 060 personas residiendo en el 4.º distrito congresional. De los 607 060 habitantes, el distrito estaba compuesto por 579 276 (95.4%) blancos; de esos, 572 040 (94.2%) eran blancos no latinos o hispanos. Además 7 804 (1.3%) eran afroamericanos o negros, 1 345 (0.2%) eran nativos de Alaska o amerindios, 9 981 (1.6%) eran asiáticos, 45 (0%) eran nativos de Hawái o isleños del Pacífico, 8 326 (1.4%) eran de otras razas y 7 519 (1.2%) pertenecían a dos o más razas. Del total de la población 25 765 (4.2%) eran hispanos o latinos de cualquier raza; 19 269 (3.2%) eran de ascendencia mexicana, 1 344 (0.2%) puertorriqueña y 150 (0%) cubana. Además del inglés, 674 (3.5%) personas mayor a cinco años de edad hablaban español perfectamente.[3]​",spa,train
"Fue utilizado como un punto de desembarque por los barcos negreros que contrabandeaban con esclavos africanos para su posterior traslado al puerto de Acapulco, así mismo fue un punto peligroso para algunas embarcaciones de comerciantes al ser un encalladero natural provocando así muchos accidentes.",spa,train
"On September 18, 1975, Hearst was arrested in a San Francisco apartment with Wendy Yoshimura, another SLA member, by San Francisco Police Inspector Timothy F. Casey and FBI Special Agent Thomas J. Padden. While being booked into jail, she listed her occupation as ""Urban Guerilla"" and asked her attorney to relay the following message: ""Tell everybody that I'm smiling, that I feel free and strong and I send my greetings and love to all the sisters and brothers out there.""",eng,train
"Le 17 février 1794, il est nommé conservateur du dépôt de Nesle. Ce dépôt a contenu un grand nombre d'œuvres d'art, d'objets scientifiques et de curiosités qui ont été depuis envoyés dans les musées, les bibliothèques et palais.",fra,train
"La chasse-galerie et autres récits, Montréal, Édition du Boréal, 2002, 184 p. — Texte conforme à l'édition de 1900, avec une postface, une chronologie et une bibliographie de François Ricard.",fra,train
"Con la deposición de Pedro II de Brasil, Silveira Martins marchó al exilio en Europa. En 1892, luego de su regreso a Brasil gracias a la amnistía concedida por Deodoro, criticó la conducta de los gobernantes republicanos, llamados por él como «dictadores comtistas». Participó de reuniones con otros monarquistas que pretendían restaurar la monarquía parlamentaria en Brasil. En una de ellas, insistió en vano para que Pedro II regresase a Brasil, después de que el mariscal Deodoro hubiese clausurado el Congreso Nacional. En seguida, propuso a la princesa Isabel que permitiese a los militares vinculados a la Revuelta de la Armada que llevasen a su hijo mayor, Pedro de Alcántara de Orleans-Braganza, príncipe de Gran Pará, para que fuese aclamado como Pedro III. La princesa le manifestó que «antes de todo era católica, y, como tal, no podía dejar a los brasileños la educación del hijo, cuya alma debía salvar». Indignado, Silveira Martins respondió: «Entonces, señora, su destino es el convento».[2]​",spa,train
"Muchas culturas tradicionalmente buscan matrimonios endogámicos. Un ejemplo destacado de esta práctica es la cultura hindú, donde los novios pertenecen a la misma casta, pero no son consanguíneos, esto es, que la novia y el novio no son parientes de sangre, ni miembros de la familia extendida. Otros ejemplos de culturas que siguen la tradición de matrimonio arreglado endogámico incluyen la Amish en Estados Unidos,[67]​[68]​ los judíos Orthodoxos en Canadá, los Estados Unidos, Israel y Europa occidental,[69]​[70]​ árabes cristianos[71]​ tales como cristianos coptos en Egipto.[5]​ El matrimonio arreglado es también la tradición de muchas naciones islámicas de Asia occidental y África del Norte, pero con la diferencia de que entre el 17% y la mayoría de los matrimonios en estos países son también los matrimonios consanguíneos.[72]​[73]​[74]​[75]​",spa,train
"Al encontrarse cerca de la capital nacional, Gleno sufrió durante la campaña de intimidación durante la época del referéndum para la independencia de Timor Oriental en 1999.",spa,train
"En 1978, se casó con Patrick Chappuis, un joyero suizo y se divorció en el año 1985. Después de varios años dedicados a la vida familiar, Nicoletta por sorpresa en 1983 realiza con Bernard Lavilliers un dueto.",spa,train
"At one time he designed a boot suit, which comprised a pair of thigh-length boots, which carried on to join at the crotch, and then upwards to become an entire catsuit with a hood.",eng,train
"Regidores: Alipio Quispe Meneses (APEP), Gustavo Pumacayo Paucar (APEP), Emer Camposano Choque (APEP), Faustina Juvita Choque Pizarro (APEP), Ever Pizarro Quispe (Frente Popular Llapanchik).",spa,train
"Honoré Beaugrand est l'auteur d'un grand nombre d'articles parus dans les journaux au Canada et aux États-Unis. Il a également publié un roman, un recueil de contes, des conférences et des récits de voyage.",fra,train
"From 5 September 2006 to 11 June 2009 he was Chief of Staff of the General Command of the Army. On 12 June 2009, Leonardo Gallitelli was appointed Commander-in-Chief of the Army by the Council of Ministers .",eng,train
"Entre 1665 y 1666 estudió la estructura del riñón, hígado y bazo, y describió minuciosamente el ovillo glomerular y los folículos esplénicos que llevan su nombre. Estos trabajos fueron recogidos bajo el título De viscerum estructura: exercitatio anatómica, en 1669.",spa,train
"Au XVIIIe siècle, en Italie, Carlo Goldoni donne un nouveau souffle à la commedia dell’arte. Goldoni oblige ses acteurs à se référer au texte écrit, à renoncer aux pitreries faciles, éliminant peu à peu les masques, en conférant aux personnages une individualité toujours plus personnelle, dans le goût de la bourgeoisie de son époque. Il a transformé la commedia dell’arte en comédie de caractère, cependant que Carlo Gozzi reste dans la tradition du conte, ayant recours à des arguments aux accents pathétiques et satiriques, se référant à des personnalités et coutumes contemporaines.",fra,train
"La Infanta Doña Sancha, hermana del Rey Alfonso VII, al enterarse de lo ocurrido, fue a buscar los restos. Ante la imposibilidad de su traslado, se mantuvo orando y guardó ayuno durante tres días junto al arca que contenía los restos del Santo. Los restos del Santo habían sido trasladados a León bajo el auspicio de Doña Sancha. La Infanta prometió que nunca más los restos de San Isidoro volverían a salir del templo donde se custodiaban y donde aún hoy permanecen. Después de efectuada esta promesa, aparecieron tres mancebos que pudieron levantar, con milagrosa facilidad, el arca que contenía los restos de San Isidoro para regresarlos de nuevo a la Basílica.",spa,train
"Es un robot perteneciente al ejército de tierra del CDF. Es grande y naranja, equipado con taladros. En combate se transforma en una máquina excavadora, pudiendo atravesar el suelo para moverse bajo tierra; su estilo de combate se basa en cargas de fuerza bruta, para lo que aprovecha su gran potencia física y de melée. Es vulnerable a los poderes psíquicos, como los de Black Beauty.",spa,train
"In 1993, Kent used his resources to research charting history back to 1970, he added information from the weekly Kent Music Report and the Australian Music Report to publish them in book form as Australian Chart Book, 1970–1992. He later followed with Australian Chart Book (1940–1969) in 2005, Australian Chart Book (1993–2005) in 2006, The Australian top 20 book (1940–2006) in 2007, and Australian Chart Chronicles (1940–2009).",eng,train
"Église Saint-Éloi, avenue Charles-de-Gaulle (classée monument historique par arrêté du 13 octobre 1942) : L'édifice du XVIe siècle est dédiée à l'évêque de Noyon et conseiller du roi Dagobert, mort en 659. Construite vers 1560, c'est Jean Jacques de Mesmes, seigneur du village qui en est le commanditaire. Véritable joyau de la renaissance, elle serait l'œuvre de Nicolas de Saint Michel. Elle remplace un édifice antérieur probablement du XIIe siècle, lui-même construit à l'emplacement d'un précédent sanctuaire mérovingien ou carolingien, découverte attestée par la mise au jour de fondations de ce qui n'était probablement alors qu'une chapelle du château seigneurial. La nef est flanquée de collatéraux, terminée par un chœur Renaissance en hémicycle, éclairé par trois grandes fenêtres, le tout édifié à la fin du XVIe siècle comme l'atteste la date de 1574, inscrite sur un pilier extérieur. La décoration intérieure « à l'Antique » est particulièrement élégante. Une tour carrée au-dessus de la porte d'entrée est appuyée de contreforts aux angles,,. En 1982, les vitraux de l'église furent restaurés, puis en mars 1989, l'église fut dotée d'un orgue, acquis par la municipalité. L'édifice renferme un intéressant mobilier, constitué de statues anciennes et de dalles funéraires des XVIe et XVIIe siècles.",fra,train
"1846: Varias escuelas clandestinas han surgido en los pueblos Fargebelle, Luzet, Chaudon y Briges. Son escuelas mixtas y la moral de entonces les asesta un golpe grave. Orden del alcalde para el control y la represión, pero los de Briges y Luzet permanecen hasta hoy.",spa,train
"Le championnat 1944-45 est remporté par le SU Agen qui bat le FC Lourdes en finale. Parmi les joueurs du SU Agen, à noter la présence de Albert Ferrasse et de Guy Basquet qui seront plus tard président et vice-président de la Fédération française de rugby. Le SU Agen dispute aussi deux finales en 1943 et 1947.",fra,train
"Gracie (2007): Columbia, Columbia's Varsity Soccer Team, and Columbia's Marching Band were featured in Gracie, a film loosely based on the lives of alumni Elisabeth Shue and Andrew Shue; the film was directed by Elisabeth Shue's husband, Davis Guggenheim, and produced by the Shues (who also acted in it).",eng,train
"The city has benefited from one of the most significant growths in France. The population has multiplied by 55 in 29 years, between 1982 and 2011.",eng,train
"Le tableau suivant donne la liste des joueurs qui ont remporté le plus souvent le titre de champion de France, et à titre indicatif les honneurs de vice-champion. Les quatre premières places sont prises par des joueurs de l'AS Béziers et les neuf premiers appartiennent à trois clubs seulement : l'AS Béziers, le Stade toulousain et le FC Lourdes. Viennent ensuite le Stade français et le Stade bordelais.",fra,train
"Inclusive Democracy (ID) is a project that aims for direct democracy; economic democracy in a stateless, moneyless and marketless economy; self-management (democracy in the social realm); and ecological democracy.",eng,train
"Originally 75 locomotives were ordered, but the order was reduced to 25 locomotives and more locomotives of the French Class 1100 locomotives were ordered instead.",eng,train
"À la fin du XIXe siècle, la population restait très majoritairement agricole, seuls quelques dizaines d'habitants travaillaient dans le commerce. En 1896, la surface agricole de la commune se répartissait comme suit : 8,1 km2 de cultures alimentaires, 2,75 km2 de prairies artificielles, 2,10 km2 de cultures industrielles, 0,33 km2 de jachère, 0,22 km2 de jardins, 50 000 m2 de bois, 10 000 m2 de prairies naturelles et de pâturages et 10 000 m2 de landes. 52 hectares de la surface communale étaient occupés par les routes, chemins et constructions. Quarante-cinq exploitants agricoles se répartissaient très inégalement ces terres, vingt-deux exploitants cultivant moins de 10 000 m2, neuf de 10 000 à 50 000 m2 et quatorze de 50 000 à 3 km2. Le froment occupait 4,50 km2 suivi par l'avoine sur 2,90 km2 puis de la betterave à sucre sur 1,70 km2 et de la luzerne sur 1,26 km2, le reste se répartissant entre trèfle, pomme de terre, seigle et sainfoin. Les animaux de ferme étaient nombreux : on dénombrait pas moins de 180 chevaux, 120 bœufs, et 1 200 moutons, valeur qui doublait durant l'été. Dans les basses-cours, on comptait pas moins de 3 000 lapins, 1 800 pigeons, 2 000 poules, 275 canards et 50 oies.",fra,train
"When Kent was a youth, Australia had no nationwide chart system for singles or albums, and Kent kept his own tally of the positions provided by Sydney radio stations. In 1958, radio station 2UE provided the first give-away charts in record stores, with the first national charts compiled for Go-Set by rock journalist, Ed Nimmervoll appearing in October 1966. Kent worked for record companies, EMI and Polygram, and avidly collected record charts as a hobby. For 18 months, Kent researched Australian music charts and developed a ranking system based on radio station charts from around the country, from May 1974 he assembled the Kent Music Report. Kent's purposes were to provide the Australian music industry with information on singles and albums, and to chronicle the history of music tastes. The Kent Music Report was sold commercially from July 1974 and became the sole nationwide chart after Go-Set folded in August.",eng,train
"In the early part of the 20th century most of the remaining farms in Maplewood and South Orange were sold and subdivided, leading to the present suburban character of the towns. The increase in population placed enormous pressure on the schools. In 1900, the total District school population was 792; by 1927, it had risen to 4,960, an increase of 526%.",eng,train
"Arrivé dans l'île en avril, Michel Debré est élu député de la première circonscription de La Réunion le 5 mai 1963 avec 80,75 % des suffrages, malgré l'opposition que suscite localement la mesure frappant les fonctionnaires d'outre-mer qu'il a prise en 1960 : l'ordonnance Debré. Cette victoire très nette ouvre la « double vie » électorale de Michel Debré, qui cumule mandats locaux à Amboise (maire et conseiller général) et mandat parlementaire obtenu à La Réunion. Soutenu par les socialistes que l'autonomie rebute, il devient immédiatement le leader de la droite réunionnaise. Cet état de fait ne sera contesté par Pierre Lagourgue que durant la décennie suivante, bien que Michel Debré soit élu au conseil régional de La Réunion pendant cette période.",fra,train
"La population de la commune est jeune : les 62 habitants qui avaient 75 ans ou plus en 1999 ne représentaient que 2,6 % des habitants alors que cette proportion atteignait 4,5 % dans le département du Val-d'Oise, pourtant déjà parmi les plus jeunes de France. Les 712 jeunes de moins de 20 ans représentaient 30,1 % de la population (29,1 % dans le Val-d'Oise).",fra,train
"Ivan Lopez, from Mexico, was originally scheduled to face Crisanto Pitpitunge, from the Philippines, in a featured flyweight bout but Crisanto pulled from the fight due to an injury. Jessie Rafols, also from the Philippines, was chosen as his replacement.",eng,train
"After leaving WCW, Hart returned to Texas and began a new wrestling promotion in North Dallas, the Texas Wrestling Federation, which showcased many former stars of World Class and those who are competing in the USWA/World Class promotion.",eng,train
L’histoire porte sur un jeune sculpteur (Paul Newman) qui cisèle un calice d’argent destiné à recevoir la coupe où Jésus but le soir de la Cène.,fra,train
"Les méthodes de sélection examinées peuvent également être utilisée pour se créer une liste de candidats qualifiés pouvant répondre à une offre d'emploi future. Ainsi, des entreprises peuvent utiliser les méthodes de recrutement externes pour générer des candidatures spontanées qui serviront ensuite pour les besoins futurs de l'entreprise.",fra,train
"Manfredo aumentó el territorio del marquesado anexionándose tierras y castillos por acuerdos con otras familias feudales. Por ejemplo, en 1322 el marqués Del Carretto cedió Cairo Monttenotte, Rocchetta y Cortemilia a Saluzzo a cambio de que Manfredo pusiese en orden todas las deudas que tenía con su familia.",spa,train
"Matrimonios no consanguíneos endogámicos limitan el número de parejas potenciales disponibles, sobre todo cuando el tamaño de la población para la religión o casta o grupo es pequeño; una limitada cantidad de parejas potenciales alienta el arreglo de matrimonios cuasi-organizados.[76]​[77]​",spa,train
"In 1998, Brin and Page incorporated Google, Inc. with the initial domain name of ""Googol,"" derived from a number that consists of one followed by one hundred zeros—this represented the vast amount of data that the search engine was intended to explore. Following inception, Page appointed himself as CEO, while Brin, named Google's co-founder, served as Google's president. Writer Nicholas Carlson wrote in 2014:",eng,train
"(4006) Sandler (1972 YR) est un astéroïde de la ceinture principale, découvert le 29 décembre 1972 par l'astronome soviétique Tamara Smirnova à l'Observatoire d'astrophysique de Crimée. Il a été nomme d'après le chef de chœur de la Radio et Télévision de Léningrad Grigori Sandler, à l'occasion de son soixantième anniversaire.",fra,train
"Dans le Top 14, chaque rencontre est gérée par une équipe de six arbitres : un arbitre de champ, deux juges-assistants (anciennement appelés juges de touche), deux arbitres chargés des remplacements (un par équipe), un arbitre vidéo (présent sur chaque match depuis la saison 2007-2008).",fra,train
"Lee was given a full scholarship to attend Chetham's School of Music (along with her two sisters Song-a and Hae-a) in Manchester at the age of nine. In 1988, she was then awarded a full-scholarship place to study with the late Harvey Shapiro at the Juilliard School in New York where she graduated with a bachelor's degree in 1992. Lee returned to New York in 2007, to play a recital at Carnegie Hall as part of a piano trio with her sister Songa and pianist Louise Thomas.",eng,train
"Semoy es una población y comuna francesa, situada en la región de Centro, departamento de Loiret, en el distrito de Orléans y cantón de Saint-Jean-de-Braye.",spa,train
"Après la vente de L’Écho du Canada, Beaugrand est de retour au Québec pour l'été. Il devient administrateur-gérant au Bien public et pourra, si cela est nécessaire, agir comme rédacteur. Il est également rédacteur au Courrier de Montréal, sorte d’édition hebdomadaire du Bien public, dirigé par Laurent-Olivier David et Cléophas Beausoleil.",fra,train
"Además de la televisión, Caninenberg frecuentó la radio, medio en el cual pudo oírse su inconfundible voz en numerosas emisiones radiofónicas teatrales.",spa,train
"Beaucoup de grands joueurs n'ont jamais été champions de France (liste ouverte) : Jean-Pierre Romeu, Francis Haget, Serge Blanco, Philippe Saint-André, Jean-Marc Lhermet, Jean-Pierre Rives, Pierre Albaladejo, Pascal Ondarts, Pierre Dospital, Jean-Luc Sadourny, Patrice Lagisquet, Olivier Magne, Christophe Lamaison, Richard Dourthe, Olivier Milloud, Pierre Mignoni, Gonzalo Quesada, Lionel Nallet...",fra,train
"Otras monarquías con vocación universal surgieron en ambos extremos de Europa: Inglaterra y Rusia. La monarquía universal rusa o Imperio ruso era de religión ortodoxa, feudal en lo socioeconómico y autócrata en lo político, basada en la figura sagrada del zar. Estableció un vasto continuo territorial entre Europa y Asia, y se consideraba a sí misma la Tercera Roma.[11]​ La monarquía universal inglesa o Imperio británico era de religión anglicana, capitalista y burguesa en lo socioeconómico y liberal en lo político. Estableció una verdadera talasocracia (gobierno de los mares), sin continuidad territorial.[12]​ Ambas tenían similitudes y diferencias con la Monarquía Católica, Monarquía Hispánica o Imperio español, que había sido hegemónico entre 1525 y 1648. La hegemonía francesa desde 1648 puso al ""rey Sol"", Luis XIV, en el centro de las monarquías europeas,[13]​ pero la nueva situación internacional, basada en el equilibrio europeo, le impidió proponerse seriamente un predominio absoluto, más que en el interior de su reino (absolutismo).",spa,train
"Con motivo de la celebración del Septuagésimoquinto (75°) Aniversario de la fundación del Departamento en 1980, Guillermo Ceballos Espinosa presentó a la Gobernación de Caldas, por encargo de su titular Dilia Estrada de Gómez, el himno que fue adoptado para solemnizar dicha efemérides y que siguieron interpretando las bandas de música y los planteles de educación de esta sección del país en retretas y actos oficiales con gran aceptación.[9]​",spa,train
"Edouard Heuer dépose le premier brevet pour un mécanisme de chronographe en 1882. En 1887, Heuer invente le pignon oscillant, qui est, aujourd'hui encore, la base de la majorité des chronographes vendus dans le monde et au cœur du Calibre 1887, développé et industrialisé par TAG Heuer, le chronographe mécanique intégré à roue à colonne présenté et fabriqué par la marque en 2010 à l’occasion de ses 150 ans. La maison reçoit une médaille d’argent lors de l'Exposition universelle de Paris de 1889 pour sa collection de chronographes de poche.",fra,train
"Roissy-en-France appartenait historiquement au canton de Gonesse. Dans le cadre du redécoupage cantonal de 2014 en France, la commune fait désormais partie du canton de Villiers-le-Bel.",fra,train
"En poco tiempo desde Milán la comunidad se extiende a Venecia, después a Génova hasta alcanzar un ámbito internacional con la presencia en París, Jerusalén, Buenos Aires, Montevideo , Santiago de Chile y Washington. El 30 de junio de 1950 la compañía de San Pablo obtiene del papa Pio XII el reconocimiento canónico de instituto secular de derecho pontificio.",spa,train
"At Fox, he was second-billed in the pirate film A High Wind in Jamaica (1965), supporting Anthony Quinn. He had a cameo in The Loved One (1965).",eng,train
"In 2009 Page began purchasing properties and tearing down homes adjacent to his home in Palo Alto to make room for a large ecohouse. The existing buildings were ""deconstructed"" and the materials donated for reuse. The ecohouse was designed to ""minimize the impact on the environment."" Page worked with an arborist to replace some trees that were in poor health with others that used less water to maintain. Page also applied for Green Point Certification, with points given for use of recycled and low or no-VOC (volatile organic compound) materials and for a roof garden with solar panels. The house's exterior features zinc cladding and plenty of windows, including a wall of sliding-glass doors in the rear. It also includes eco-friendly elements such as permeable paving in the parking court and a pervious path through the trees on the property. The 6,000-sq ft house also observes other green home design features such as organic architecture building materials and low volatile organic compound paint.",eng,train
Su comandante en su primer y exitoso viaje fue el capitán de navío Otto Kähler. En sus dos viajes apresó o hundió 148.640 TRB y en ese concepto fue el crucero auxiliar alemán con más éxito en la Segunda Guerra Mundial. Su misión fue atacar el tráfico marítimo en el sur del Atlántico y la conexión entre buques militares británicos.,spa,train
